Country,State,Year,Month,Day,Total Cases
Cabo Verde,,2020,01,25,0
Cambodia,,2020,01,25,0
Cameroon,,2020,01,25,0
Canada,Alberta,2020,01,25,0
Canada,British Columbia,2020,01,25,0
Canada,Grand Princess,2020,01,25,0
Canada,Manitoba,2020,01,25,0
Canada,New Brunswick,2020,01,25,0
Canada,Newfoundland and Labrador,2020,01,25,0
Canada,Nova Scotia,2020,01,25,0
Canada,Ontario,2020,01,25,0
Canada,Prince Edward Island,2020,01,25,0
Canada,Quebec,2020,01,25,0
Canada,Saskatchewan,2020,01,25,0
Central African Republic,,2020,01,25,0
Chad,,2020,01,25,0
Chile,,2020,01,25,0
China,Anhui,2020,01,25,39
China,Beijing,2020,01,25,41
China,Chongqing,2020,01,25,57
China,Fujian,2020,01,25,18
China,Gansu,2020,01,25,4
China,Guangdong,2020,01,25,78
China,Guangxi,2020,01,25,23
China,Guizhou,2020,01,25,4
China,Hainan,2020,01,25,19
China,Hebei,2020,01,25,8
China,Heilongjiang,2020,01,25,9
China,Henan,2020,01,25,32
China,Hong Kong,2020,01,25,5
China,Hubei,2020,01,25,761
China,Hunan,2020,01,25,43
China,Inner Mongolia,2020,01,25,7
China,Jiangsu,2020,01,25,18
China,Jiangxi,2020,01,25,18
China,Jilin,2020,01,25,4
China,Liaoning,2020,01,25,17
China,Macau,2020,01,25,2
China,Ningxia,2020,01,25,3
China,Qinghai,2020,01,25,1
China,Shaanxi,2020,01,25,15
China,Shandong,2020,01,25,27
China,Shanghai,2020,01,25,33
China,Shanxi,2020,01,25,6
China,Sichuan,2020,01,25,28
China,Tianjin,2020,01,25,10
China,Tibet,2020,01,25,0
China,Xinjiang,2020,01,25,3
China,Yunnan,2020,01,25,11
China,Zhejiang,2020,01,25,62
Colombia,,2020,01,25,0
Congo (Brazzaville),,2020,01,25,0
Congo (Kinshasa),,2020,01,25,0
Costa Rica,,2020,01,25,0
Cote d'Ivoire,,2020,01,25,0
Croatia,,2020,01,25,0
Diamond Princess,,2020,01,25,0
Cuba,,2020,01,25,0
Cyprus,,2020,01,25,0
Czechia,,2020,01,25,0
Denmark,Faroe Islands,2020,01,25,0
Denmark,Greenland,2020,01,25,0
Denmark,,2020,01,25,0
Djibouti,,2020,01,25,0
Dominican Republic,,2020,01,25,0
Ecuador,,2020,01,25,0
Egypt,,2020,01,25,0
El Salvador,,2020,01,25,0
Equatorial Guinea,,2020,01,25,0
Eritrea,,2020,01,25,0
Estonia,,2020,01,25,0
Eswatini,,2020,01,25,0
Ethiopia,,2020,01,25,0
Fiji,,2020,01,25,0
Finland,,2020,01,25,0
France,French Guiana,2020,01,25,0
France,French Polynesia,2020,01,25,0
France,Guadeloupe,2020,01,25,0
France,Mayotte,2020,01,25,0
France,New Caledonia,2020,01,25,0
France,Reunion,2020,01,25,0
France,Saint Barthelemy,2020,01,25,0
France,St Martin,2020,01,25,0
France,Martinique,2020,01,25,0
France,,2020,01,25,3
Gabon,,2020,01,25,0
Gambia,,2020,01,25,0
Georgia,,2020,01,25,0
Germany,,2020,01,25,0
Ghana,,2020,01,25,0
Greece,,2020,01,25,0
Guatemala,,2020,01,25,0
Guinea,,2020,01,25,0
Guyana,,2020,01,25,0
Haiti,,2020,01,25,0
Holy See,,2020,01,25,0
Honduras,,2020,01,25,0
Hungary,,2020,01,25,0
Iceland,,2020,01,25,0
India,,2020,01,25,0
Indonesia,,2020,01,25,0
Iran,,2020,01,25,0
Iraq,,2020,01,25,0
Ireland,,2020,01,25,0
Israel,,2020,01,25,0
Italy,,2020,01,25,0
Jamaica,,2020,01,25,0
Japan,,2020,01,25,2
Jordan,,2020,01,25,0
Kazakhstan,,2020,01,25,0
Kenya,,2020,01,25,0
"Korea, South",,2020,01,25,2
Kuwait,,2020,01,25,0
Kyrgyzstan,,2020,01,25,0
Latvia,,2020,01,25,0
Lebanon,,2020,01,25,0
Liberia,,2020,01,25,0
Liechtenstein,,2020,01,25,0
Lithuania,,2020,01,25,0
Luxembourg,,2020,01,25,0
Madagascar,,2020,01,25,0
Malaysia,,2020,01,25,3
Maldives,,2020,01,25,0
Malta,,2020,01,25,0
Mauritania,,2020,01,25,0
Mauritius,,2020,01,25,0
Mexico,,2020,01,25,0
Moldova,,2020,01,25,0
Monaco,,2020,01,25,0
Mongolia,,2020,01,25,0
Montenegro,,2020,01,25,0
Morocco,,2020,01,25,0
Namibia,,2020,01,25,0
Nepal,,2020,01,25,1
Netherlands,Aruba,2020,01,25,0
Netherlands,Curacao,2020,01,25,0
Netherlands,Sint Maarten,2020,01,25,0
Netherlands,,2020,01,25,0
New Zealand,,2020,01,25,0
Nicaragua,,2020,01,25,0
Niger,,2020,01,25,0
Nigeria,,2020,01,25,0
North Macedonia,,2020,01,25,0
Norway,,2020,01,25,0
Oman,,2020,01,25,0
Pakistan,,2020,01,25,0
Panama,,2020,01,25,0
Papua New Guinea,,2020,01,25,0
Paraguay,,2020,01,25,0
Peru,,2020,01,25,0
Philippines,,2020,01,25,0
Poland,,2020,01,25,0
Portugal,,2020,01,25,0
Qatar,,2020,01,25,0
Romania,,2020,01,25,0
Russia,,2020,01,25,0
Rwanda,,2020,01,25,0
Saint Lucia,,2020,01,25,0
Saint Vincent and the Grenadines,,2020,01,25,0
San Marino,,2020,01,25,0
Saudi Arabia,,2020,01,25,0
Senegal,,2020,01,25,0
Serbia,,2020,01,25,0
Seychelles,,2020,01,25,0
Singapore,,2020,01,25,3
Slovakia,,2020,01,25,0
Slovenia,,2020,01,25,0
Somalia,,2020,01,25,0
South Africa,,2020,01,25,0
Spain,,2020,01,25,0
Sri Lanka,,2020,01,25,0
Sudan,,2020,01,25,0
Suriname,,2020,01,25,0
Sweden,,2020,01,25,0
Switzerland,,2020,01,25,0
Taiwan*,,2020,01,25,3
Tanzania,,2020,01,25,0
Thailand,,2020,01,25,7
Togo,,2020,01,25,0
Trinidad and Tobago,,2020,01,25,0
Tunisia,,2020,01,25,0
Turkey,,2020,01,25,0
Uganda,,2020,01,25,0
Ukraine,,2020,01,25,0
United Arab Emirates,,2020,01,25,0
United Kingdom,Bermuda,2020,01,25,0
United Kingdom,Cayman Islands,2020,01,25,0
United Kingdom,Channel Islands,2020,01,25,0
United Kingdom,Gibraltar,2020,01,25,0
United Kingdom,Isle of Man,2020,01,25,0
United Kingdom,Montserrat,2020,01,25,0
United Kingdom,,2020,01,25,0
Uruguay,,2020,01,25,0
US,,2020,01,25,2
Uzbekistan,,2020,01,25,0
Venezuela,,2020,01,25,0
Vietnam,,2020,01,25,2
Zambia,,2020,01,25,0
Zimbabwe,,2020,01,25,0
Canada,Diamond Princess,2020,01,25,0
Dominica,,2020,01,25,0
Grenada,,2020,01,25,0
Mozambique,,2020,01,25,0
Syria,,2020,01,25,0
Timor-Leste,,2020,01,25,0
Belize,,2020,01,25,0
Canada,Recovered,2020,01,25,0
Laos,,2020,01,25,0
Libya,,2020,01,25,0
West Bank and Gaza,,2020,01,25,0
Guinea-Bissau,,2020,01,25,0
Mali,,2020,01,25,0
Saint Kitts and Nevis,,2020,01,25,0
Canada,Northwest Territories,2020,01,25,0
Canada,Yukon,2020,01,25,0
Kosovo,,2020,01,25,0
Burma,,2020,01,25,0
United Kingdom,Anguilla,2020,01,25,0
United Kingdom,British Virgin Islands,2020,01,25,0
United Kingdom,Turks and Caicos Islands,2020,01,25,0
MS Zaandam,,2020,01,25,0
Botswana,,2020,01,25,0
Burundi,,2020,01,25,0
Sierra Leone,,2020,01,25,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,01,25,0
Malawi,,2020,01,25,0
United Kingdom,Falkland Islands (Malvinas),2020,01,25,0
France,Saint Pierre and Miquelon,2020,01,25,0
South Sudan,,2020,01,25,0
Western Sahara,,2020,01,25,0
Sao Tome and Principe,,2020,01,25,0
Yemen,,2020,01,25,0
Afghanistan,,2020,01,26,0
Albania,,2020,01,26,0
Algeria,,2020,01,26,0
Andorra,,2020,01,26,0
Angola,,2020,01,26,0
Antigua and Barbuda,,2020,01,26,0
Argentina,,2020,01,26,0
Armenia,,2020,01,26,0
Australia,Australian Capital Territory,2020,01,26,0
Australia,New South Wales,2020,01,26,3
Australia,Northern Territory,2020,01,26,0
Australia,Queensland,2020,01,26,0
Australia,South Australia,2020,01,26,0
Australia,Tasmania,2020,01,26,0
Australia,Victoria,2020,01,26,1
Australia,Western Australia,2020,01,26,0
Austria,,2020,01,26,0
Azerbaijan,,2020,01,26,0
Bahamas,,2020,01,26,0
Bahrain,,2020,01,26,0
Bangladesh,,2020,01,26,0
Barbados,,2020,01,26,0
Belarus,,2020,01,26,0
Belgium,,2020,01,26,0
Benin,,2020,01,26,0
Bhutan,,2020,01,26,0
Bolivia,,2020,01,26,0
Bosnia and Herzegovina,,2020,01,26,0
Brazil,,2020,01,26,0
Brunei,,2020,01,26,0
Bulgaria,,2020,01,26,0
Burkina Faso,,2020,01,26,0
Cabo Verde,,2020,01,26,0
Cambodia,,2020,01,26,0
Cameroon,,2020,01,26,0
Canada,Alberta,2020,01,26,0
Canada,British Columbia,2020,01,26,0
Canada,Grand Princess,2020,01,26,0
Canada,Manitoba,2020,01,26,0
Canada,New Brunswick,2020,01,26,0
Canada,Newfoundland and Labrador,2020,01,26,0
Canada,Nova Scotia,2020,01,26,0
Canada,Ontario,2020,01,26,1
Canada,Prince Edward Island,2020,01,26,0
Canada,Quebec,2020,01,26,0
Canada,Saskatchewan,2020,01,26,0
Central African Republic,,2020,01,26,0
Chad,,2020,01,26,0
Chile,,2020,01,26,0
China,Anhui,2020,01,26,60
China,Beijing,2020,01,26,68
China,Chongqing,2020,01,26,75
China,Fujian,2020,01,26,35
China,Gansu,2020,01,26,7
China,Guangdong,2020,01,26,111
China,Guangxi,2020,01,26,36
China,Guizhou,2020,01,26,5
China,Hainan,2020,01,26,22
China,Hebei,2020,01,26,13
China,Heilongjiang,2020,01,26,15
China,Henan,2020,01,26,83
China,Hong Kong,2020,01,26,8
China,Hubei,2020,01,26,1058
China,Hunan,2020,01,26,69
China,Inner Mongolia,2020,01,26,7
China,Jiangsu,2020,01,26,33
China,Jiangxi,2020,01,26,36
China,Jilin,2020,01,26,4
China,Liaoning,2020,01,26,21
China,Macau,2020,01,26,5
China,Ningxia,2020,01,26,4
China,Qinghai,2020,01,26,1
China,Shaanxi,2020,01,26,22
China,Shandong,2020,01,26,46
China,Shanghai,2020,01,26,40
China,Shanxi,2020,01,26,9
China,Sichuan,2020,01,26,44
China,Tianjin,2020,01,26,14
China,Tibet,2020,01,26,0
China,Xinjiang,2020,01,26,4
China,Yunnan,2020,01,26,16
China,Zhejiang,2020,01,26,104
Colombia,,2020,01,26,0
Congo (Brazzaville),,2020,01,26,0
Congo (Kinshasa),,2020,01,26,0
Costa Rica,,2020,01,26,0
Cote d'Ivoire,,2020,01,26,0
Croatia,,2020,01,26,0
Diamond Princess,,2020,01,26,0
Cuba,,2020,01,26,0
Cyprus,,2020,01,26,0
Czechia,,2020,01,26,0
Denmark,Faroe Islands,2020,01,26,0
Denmark,Greenland,2020,01,26,0
Denmark,,2020,01,26,0
Djibouti,,2020,01,26,0
Dominican Republic,,2020,01,26,0
Ecuador,,2020,01,26,0
Egypt,,2020,01,26,0
El Salvador,,2020,01,26,0
Equatorial Guinea,,2020,01,26,0
Eritrea,,2020,01,26,0
Estonia,,2020,01,26,0
Eswatini,,2020,01,26,0
Ethiopia,,2020,01,26,0
Fiji,,2020,01,26,0
Finland,,2020,01,26,0
France,French Guiana,2020,01,26,0
France,French Polynesia,2020,01,26,0
France,Guadeloupe,2020,01,26,0
France,Mayotte,2020,01,26,0
France,New Caledonia,2020,01,26,0
France,Reunion,2020,01,26,0
France,Saint Barthelemy,2020,01,26,0
France,St Martin,2020,01,26,0
France,Martinique,2020,01,26,0
France,,2020,01,26,3
Gabon,,2020,01,26,0
Gambia,,2020,01,26,0
Georgia,,2020,01,26,0
Germany,,2020,01,26,0
Ghana,,2020,01,26,0
Greece,,2020,01,26,0
Guatemala,,2020,01,26,0
Guinea,,2020,01,26,0
Guyana,,2020,01,26,0
Haiti,,2020,01,26,0
Holy See,,2020,01,26,0
Honduras,,2020,01,26,0
Hungary,,2020,01,26,0
Iceland,,2020,01,26,0
India,,2020,01,26,0
Indonesia,,2020,01,26,0
Iran,,2020,01,26,0
Iraq,,2020,01,26,0
Ireland,,2020,01,26,0
Israel,,2020,01,26,0
Italy,,2020,01,26,0
Jamaica,,2020,01,26,0
Japan,,2020,01,26,4
Jordan,,2020,01,26,0
Kazakhstan,,2020,01,26,0
Kenya,,2020,01,26,0
"Korea, South",,2020,01,26,3
Kuwait,,2020,01,26,0
Kyrgyzstan,,2020,01,26,0
Latvia,,2020,01,26,0
Lebanon,,2020,01,26,0
Liberia,,2020,01,26,0
Liechtenstein,,2020,01,26,0
Lithuania,,2020,01,26,0
Luxembourg,,2020,01,26,0
Madagascar,,2020,01,26,0
Malaysia,,2020,01,26,4
Maldives,,2020,01,26,0
Malta,,2020,01,26,0
Mauritania,,2020,01,26,0
Mauritius,,2020,01,26,0
Mexico,,2020,01,26,0
Moldova,,2020,01,26,0
Monaco,,2020,01,26,0
Mongolia,,2020,01,26,0
Montenegro,,2020,01,26,0
Morocco,,2020,01,26,0
Namibia,,2020,01,26,0
Nepal,,2020,01,26,1
Netherlands,Aruba,2020,01,26,0
Netherlands,Curacao,2020,01,26,0
Netherlands,Sint Maarten,2020,01,26,0
Netherlands,,2020,01,26,0
New Zealand,,2020,01,26,0
Nicaragua,,2020,01,26,0
Niger,,2020,01,26,0
Nigeria,,2020,01,26,0
North Macedonia,,2020,01,26,0
Norway,,2020,01,26,0
Oman,,2020,01,26,0
Pakistan,,2020,01,26,0
Panama,,2020,01,26,0
Papua New Guinea,,2020,01,26,0
Paraguay,,2020,01,26,0
Peru,,2020,01,26,0
Philippines,,2020,01,26,0
Poland,,2020,01,26,0
Portugal,,2020,01,26,0
Qatar,,2020,01,26,0
Romania,,2020,01,26,0
Russia,,2020,01,26,0
Rwanda,,2020,01,26,0
Saint Lucia,,2020,01,26,0
Saint Vincent and the Grenadines,,2020,01,26,0
San Marino,,2020,01,26,0
Saudi Arabia,,2020,01,26,0
Senegal,,2020,01,26,0
Serbia,,2020,01,26,0
Seychelles,,2020,01,26,0
Singapore,,2020,01,26,4
Slovakia,,2020,01,26,0
Slovenia,,2020,01,26,0
Somalia,,2020,01,26,0
South Africa,,2020,01,26,0
Spain,,2020,01,26,0
Sri Lanka,,2020,01,26,0
Sudan,,2020,01,26,0
Suriname,,2020,01,26,0
Sweden,,2020,01,26,0
Switzerland,,2020,01,26,0
Taiwan*,,2020,01,26,4
Tanzania,,2020,01,26,0
Thailand,,2020,01,26,8
Togo,,2020,01,26,0
Trinidad and Tobago,,2020,01,26,0
Tunisia,,2020,01,26,0
Turkey,,2020,01,26,0
Uganda,,2020,01,26,0
Ukraine,,2020,01,26,0
United Arab Emirates,,2020,01,26,0
United Kingdom,Bermuda,2020,01,26,0
United Kingdom,Cayman Islands,2020,01,26,0
United Kingdom,Channel Islands,2020,01,26,0
United Kingdom,Gibraltar,2020,01,26,0
United Kingdom,Isle of Man,2020,01,26,0
United Kingdom,Montserrat,2020,01,26,0
United Kingdom,,2020,01,26,0
Uruguay,,2020,01,26,0
US,,2020,01,26,5
Uzbekistan,,2020,01,26,0
Venezuela,,2020,01,26,0
Vietnam,,2020,01,26,2
Zambia,,2020,01,26,0
Zimbabwe,,2020,01,26,0
Canada,Diamond Princess,2020,01,26,0
Dominica,,2020,01,26,0
Grenada,,2020,01,26,0
Mozambique,,2020,01,26,0
Syria,,2020,01,26,0
Timor-Leste,,2020,01,26,0
Belize,,2020,01,26,0
Canada,Recovered,2020,01,26,0
Laos,,2020,01,26,0
Libya,,2020,01,26,0
West Bank and Gaza,,2020,01,26,0
Guinea-Bissau,,2020,01,26,0
Mali,,2020,01,26,0
Saint Kitts and Nevis,,2020,01,26,0
Canada,Northwest Territories,2020,01,26,0
Canada,Yukon,2020,01,26,0
Kosovo,,2020,01,26,0
Burma,,2020,01,26,0
United Kingdom,Anguilla,2020,01,26,0
United Kingdom,British Virgin Islands,2020,01,26,0
United Kingdom,Turks and Caicos Islands,2020,01,26,0
MS Zaandam,,2020,01,26,0
Botswana,,2020,01,26,0
Burundi,,2020,01,26,0
Sierra Leone,,2020,01,26,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,01,26,0
Malawi,,2020,01,26,0
United Kingdom,Falkland Islands (Malvinas),2020,01,26,0
France,Saint Pierre and Miquelon,2020,01,26,0
South Sudan,,2020,01,26,0
Western Sahara,,2020,01,26,0
Sao Tome and Principe,,2020,01,26,0
Yemen,,2020,01,26,0
Afghanistan,,2020,01,27,0
Albania,,2020,01,27,0
Algeria,,2020,01,27,0
Andorra,,2020,01,27,0
Angola,,2020,01,27,0
Antigua and Barbuda,,2020,01,27,0
Argentina,,2020,01,27,0
Armenia,,2020,01,27,0
Australia,Australian Capital Territory,2020,01,27,0
Australia,New South Wales,2020,01,27,4
Australia,Northern Territory,2020,01,27,0
Australia,Queensland,2020,01,27,0
Australia,South Australia,2020,01,27,0
Australia,Tasmania,2020,01,27,0
Australia,Victoria,2020,01,27,1
Australia,Western Australia,2020,01,27,0
Austria,,2020,01,27,0
Azerbaijan,,2020,01,27,0
Bahamas,,2020,01,27,0
Bahrain,,2020,01,27,0
Bangladesh,,2020,01,27,0
Barbados,,2020,01,27,0
Belarus,,2020,01,27,0
Belgium,,2020,01,27,0
Benin,,2020,01,27,0
Bhutan,,2020,01,27,0
Bolivia,,2020,01,27,0
Bosnia and Herzegovina,,2020,01,27,0
Brazil,,2020,01,27,0
Brunei,,2020,01,27,0
Bulgaria,,2020,01,27,0
Burkina Faso,,2020,01,27,0
Cabo Verde,,2020,01,27,0
Cambodia,,2020,01,27,1
Cameroon,,2020,01,27,0
Canada,Alberta,2020,01,27,0
Canada,British Columbia,2020,01,27,0
Canada,Grand Princess,2020,01,27,0
Canada,Manitoba,2020,01,27,0
Canada,New Brunswick,2020,01,27,0
Canada,Newfoundland and Labrador,2020,01,27,0
Canada,Nova Scotia,2020,01,27,0
Canada,Ontario,2020,01,27,1
Canada,Prince Edward Island,2020,01,27,0
Canada,Quebec,2020,01,27,0
Canada,Saskatchewan,2020,01,27,0
Central African Republic,,2020,01,27,0
Chad,,2020,01,27,0
Chile,,2020,01,27,0
China,Anhui,2020,01,27,70
China,Beijing,2020,01,27,80
China,Chongqing,2020,01,27,110
China,Fujian,2020,01,27,59
China,Gansu,2020,01,27,14
China,Guangdong,2020,01,27,151
China,Guangxi,2020,01,27,46
China,Guizhou,2020,01,27,7
China,Hainan,2020,01,27,33
China,Hebei,2020,01,27,18
China,Heilongjiang,2020,01,27,21
China,Henan,2020,01,27,128
China,Hong Kong,2020,01,27,8
China,Hubei,2020,01,27,1423
China,Hunan,2020,01,27,100
China,Inner Mongolia,2020,01,27,11
China,Jiangsu,2020,01,27,47
China,Jiangxi,2020,01,27,72
China,Jilin,2020,01,27,6
China,Liaoning,2020,01,27,27
China,Macau,2020,01,27,6
China,Ningxia,2020,01,27,7
China,Qinghai,2020,01,27,6
China,Shaanxi,2020,01,27,35
China,Shandong,2020,01,27,75
China,Shanghai,2020,01,27,53
China,Shanxi,2020,01,27,13
China,Sichuan,2020,01,27,69
China,Tianjin,2020,01,27,23
China,Tibet,2020,01,27,0
China,Xinjiang,2020,01,27,5
China,Yunnan,2020,01,27,26
China,Zhejiang,2020,01,27,128
Colombia,,2020,01,27,0
Congo (Brazzaville),,2020,01,27,0
Congo (Kinshasa),,2020,01,27,0
Costa Rica,,2020,01,27,0
Cote d'Ivoire,,2020,01,27,0
Croatia,,2020,01,27,0
Diamond Princess,,2020,01,27,0
Cuba,,2020,01,27,0
Cyprus,,2020,01,27,0
Czechia,,2020,01,27,0
Denmark,Faroe Islands,2020,01,27,0
Denmark,Greenland,2020,01,27,0
Denmark,,2020,01,27,0
Djibouti,,2020,01,27,0
Dominican Republic,,2020,01,27,0
Ecuador,,2020,01,27,0
Egypt,,2020,01,27,0
El Salvador,,2020,01,27,0
Equatorial Guinea,,2020,01,27,0
Eritrea,,2020,01,27,0
Estonia,,2020,01,27,0
Eswatini,,2020,01,27,0
Ethiopia,,2020,01,27,0
Fiji,,2020,01,27,0
Finland,,2020,01,27,0
France,French Guiana,2020,01,27,0
France,French Polynesia,2020,01,27,0
France,Guadeloupe,2020,01,27,0
France,Mayotte,2020,01,27,0
France,New Caledonia,2020,01,27,0
France,Reunion,2020,01,27,0
France,Saint Barthelemy,2020,01,27,0
France,St Martin,2020,01,27,0
France,Martinique,2020,01,27,0
France,,2020,01,27,3
Gabon,,2020,01,27,0
Gambia,,2020,01,27,0
Georgia,,2020,01,27,0
Germany,,2020,01,27,1
Ghana,,2020,01,27,0
Greece,,2020,01,27,0
Guatemala,,2020,01,27,0
Guinea,,2020,01,27,0
Guyana,,2020,01,27,0
Haiti,,2020,01,27,0
Holy See,,2020,01,27,0
Honduras,,2020,01,27,0
Hungary,,2020,01,27,0
Iceland,,2020,01,27,0
India,,2020,01,27,0
Indonesia,,2020,01,27,0
Iran,,2020,01,27,0
Iraq,,2020,01,27,0
Ireland,,2020,01,27,0
Israel,,2020,01,27,0
Italy,,2020,01,27,0
Jamaica,,2020,01,27,0
Japan,,2020,01,27,4
Jordan,,2020,01,27,0
Kazakhstan,,2020,01,27,0
Kenya,,2020,01,27,0
"Korea, South",,2020,01,27,4
Kuwait,,2020,01,27,0
Kyrgyzstan,,2020,01,27,0
Latvia,,2020,01,27,0
Lebanon,,2020,01,27,0
Liberia,,2020,01,27,0
Liechtenstein,,2020,01,27,0
Lithuania,,2020,01,27,0
Luxembourg,,2020,01,27,0
Madagascar,,2020,01,27,0
Malaysia,,2020,01,27,4
Maldives,,2020,01,27,0
Malta,,2020,01,27,0
Mauritania,,2020,01,27,0
Mauritius,,2020,01,27,0
Mexico,,2020,01,27,0
Moldova,,2020,01,27,0
Monaco,,2020,01,27,0
Mongolia,,2020,01,27,0
Montenegro,,2020,01,27,0
Morocco,,2020,01,27,0
Namibia,,2020,01,27,0
Nepal,,2020,01,27,1
Netherlands,Aruba,2020,01,27,0
Netherlands,Curacao,2020,01,27,0
Netherlands,Sint Maarten,2020,01,27,0
Netherlands,,2020,01,27,0
New Zealand,,2020,01,27,0
Nicaragua,,2020,01,27,0
Niger,,2020,01,27,0
Nigeria,,2020,01,27,0
North Macedonia,,2020,01,27,0
Norway,,2020,01,27,0
Oman,,2020,01,27,0
Pakistan,,2020,01,27,0
Panama,,2020,01,27,0
Papua New Guinea,,2020,01,27,0
Paraguay,,2020,01,27,0
Peru,,2020,01,27,0
Philippines,,2020,01,27,0
Poland,,2020,01,27,0
Portugal,,2020,01,27,0
Qatar,,2020,01,27,0
Romania,,2020,01,27,0
Russia,,2020,01,27,0
Rwanda,,2020,01,27,0
Saint Lucia,,2020,01,27,0
Saint Vincent and the Grenadines,,2020,01,27,0
San Marino,,2020,01,27,0
Saudi Arabia,,2020,01,27,0
Senegal,,2020,01,27,0
Serbia,,2020,01,27,0
Seychelles,,2020,01,27,0
Singapore,,2020,01,27,5
Slovakia,,2020,01,27,0
Slovenia,,2020,01,27,0
Somalia,,2020,01,27,0
South Africa,,2020,01,27,0
Spain,,2020,01,27,0
Sri Lanka,,2020,01,27,1
Sudan,,2020,01,27,0
Suriname,,2020,01,27,0
Sweden,,2020,01,27,0
Switzerland,,2020,01,27,0
Taiwan*,,2020,01,27,5
Tanzania,,2020,01,27,0
Thailand,,2020,01,27,8
Togo,,2020,01,27,0
Trinidad and Tobago,,2020,01,27,0
Tunisia,,2020,01,27,0
Turkey,,2020,01,27,0
Uganda,,2020,01,27,0
Ukraine,,2020,01,27,0
United Arab Emirates,,2020,01,27,0
United Kingdom,Bermuda,2020,01,27,0
United Kingdom,Cayman Islands,2020,01,27,0
United Kingdom,Channel Islands,2020,01,27,0
United Kingdom,Gibraltar,2020,01,27,0
United Kingdom,Isle of Man,2020,01,27,0
United Kingdom,Montserrat,2020,01,27,0
United Kingdom,,2020,01,27,0
Uruguay,,2020,01,27,0
US,,2020,01,27,5
Uzbekistan,,2020,01,27,0
Venezuela,,2020,01,27,0
Vietnam,,2020,01,27,2
Zambia,,2020,01,27,0
Zimbabwe,,2020,01,27,0
Canada,Diamond Princess,2020,01,27,0
Dominica,,2020,01,27,0
Grenada,,2020,01,27,0
Mozambique,,2020,01,27,0
Syria,,2020,01,27,0
Timor-Leste,,2020,01,27,0
Belize,,2020,01,27,0
Canada,Recovered,2020,01,27,0
Laos,,2020,01,27,0
Libya,,2020,01,27,0
West Bank and Gaza,,2020,01,27,0
Guinea-Bissau,,2020,01,27,0
Mali,,2020,01,27,0
Saint Kitts and Nevis,,2020,01,27,0
Canada,Northwest Territories,2020,01,27,0
Canada,Yukon,2020,01,27,0
Kosovo,,2020,01,27,0
Burma,,2020,01,27,0
United Kingdom,Anguilla,2020,01,27,0
United Kingdom,British Virgin Islands,2020,01,27,0
United Kingdom,Turks and Caicos Islands,2020,01,27,0
MS Zaandam,,2020,01,27,0
Botswana,,2020,01,27,0
Burundi,,2020,01,27,0
Sierra Leone,,2020,01,27,0
Netherlands,"Bonaire, Sint Eustatius and Saba",2020,01,27,0
Malawi,,2020,01,27,0
United Kingdom,Falkland Islands (Malvinas),2020,01,27,0
France,Saint Pierre and Miquelon,2020,01,27,0
South Sudan,,2020,01,27,0
Western Sahara,,2020,01,27,0
Sao Tome and Principe,,2020,01,27,0
Yemen,,2020,01,27,0
Afghanistan,,2020,01,28,0
Albania,,2020,01,28,0
Algeria,,2020,01,28,0
Andorra,,2020,01,28,0
Angola,,2020,01,28,0
Antigua and Barbuda,,2020,01,28,0
Argentina,,2020,01,28,0
Armenia,,2020,01,28,0
Australia,Australian Capital Territory,2020,01,28,0
Australia,New South Wales,2020,01,28,4
Australia,Northern Territory,2020,01,28,0
Australia,Queensland,2020,01,28,0
Australia,South Australia,2020,01,28,0
Australia,Tasmania,2020,01,28,0
Australia,Victoria,2020,01,28,1
Australia,Western Australia,2020,01,28,0
Austria,,2020,01,28,0
Azerbaijan,,2020,01,28,0
Bahamas,,2020,01,28,0
Bahrain,,2020,01,28,0
Bangladesh,,2020,01,28,0
Barbados,,2020,01,28,0
Belarus,,2020,01,28,0
Belgium,,2020,01,28,0
Benin,,2020,01,28,0
Bhutan,,2020,01,28,0
Bolivia,,2020,01,28,0
Bosnia and Herzegovina,,2020,01,28,0
Brazil,,2020,01,28,0
Brunei,,2020,01,28,0
Bulgaria,,2020,01,28,0
Burkina Faso,,2020,01,28,0
Cabo Verde,,2020,01,28,0
Cambodia,,2020,01,28,1
Cameroon,,2020,01,28,0
Canada,Alberta,2020,01,28,0
Canada,British Columbia,2020,01,28,1
Canada,Grand Princess,2020,01,28,0
Canada,Manitoba,2020,01,28,0
Canada,New Brunswick,2020,01,28,0
Canada,Newfoundland and Labrador,2020,01,28,0
Canada,Nova Scotia,2020,01,28,0
Canada,Ontario,2020,01,28,1
Canada,Prince Edward Island,2020,01,28,0
Canada,Quebec,2020,01,28,0
Canada,Saskatchewan,2020,01,28,0
Central African Republic,,2020,01,28,0
Chad,,2020,01,28,0
Chile,,2020,01,28,0
China,Anhui,2020,01,28,106
China,Beijing,2020,01,28,91
China,Chongqing,2020,01,28,132
China,Fujian,2020,01,28,80
China,Gansu,2020,01,28,19
China,Guangdong,2020,01,28,207
China,Guangxi,2020,01,28,51
China,Guizhou,2020,01,28,9
China,Hainan,2020,01,28,40
China,Hebei,2020,01,28,33
China,Heilongjiang,2020,01,28,33
China,Henan,2020,01,28,168
China,Hong Kong,2020,01,28,8
China,Hubei,2020,01,28,3554
China,Hunan,2020,01,28,143
